y,x1,lnx2,lnx3,ln|x4|,ln|x5|,x6,x7,x2,,x3,x4,x5,x6,x7
2750700,1858,21.762454411951,20.9928626845218,19.5936182687516,19.0682008084477,0.1482,0.4507,2826922248.09,,1309436441.83,323147123.68,191079629.68,0.1482,0.4507
5118300,5386,22.1178842149425,21.8891881201536,-20.0820907998288,20.0467592194856,-0.2287,-0.6453,4033435031.33,,3208881015.95,-526673199.75,508389894.23,-0.2287,-0.6453
1762000,1597,21.826373570142,21.5635558447723,18.906882362013,-17.2836679955431,0.1157,0.3678,3013516692.59,,2317038838.75,162612781.99,-32077583.01,0.1157,0.3678
3291800,4770,22.8229364397734,22.3250356703007,18.4766128899164,20.1003184300259,0.03,0.1077,8163480442.26,,4961806228.18,105752592.39,536361230.76,0.03,0.1077
2765000,3393,22.3327263729446,21.8091088895662,-19.9907114630212,20.1183608651917,-0.1386,-1.2276,5000113119.1,,2961935834.22,-480679585.18,546126321.6,-0.1386,-1.2276
1269500,675,21.0271655650837,19.9055351429535,18.189705650889,17.6089307700765,0.0856,0.1552,1355133167.55,,441432263.62,79375923.59,44408025.7,0.0856,0.1552
1869600,196,20.3356285207241,18.6221689527322,17.2532357265809,17.1816780036335,0.0479,0.1854,678658437.04,,122322181.37,31116093.73,28967295.31,0.0479,0.1854
1767100,611,22.5299707051149,20.3578179355909,19.4386825488259,19.0059834985018,0.0583,0.9522,6090345839.28,,693885788.88,276765891.24,179553450.96,0.0583,0.9522
1781800,2441,23.1324582002685,21.8436158630206,17.0991875957135,-19.2421259291635,0.0079,0.0184,11124972579.91,,3065927169.95,26673672.7,-227378350.25,0.0079,0.0184
3571300,503,20.849658661062,19.895345736563,17.5378249204178,18.4583573144731,0.0577,0.156,1134727829.2,,436957168.89,41360005.47,103839533.09,0.0577,0.156
1279500,715,21.0724668608485,19.9221498351441,16.7166209354923,17.9607003656733,0.0182,0.0349,1417934200.36,,448827791.89,18194336.74,63129603.25,0.0182,0.0349
3743000,3159,21.7625472540857,22.033895896584,15.1547984258525,19.3919194278259,0.0028,0.0104,2827184717.77,,3708509558.46,3816324.81,264121406.32,0.0028,0.0104
2012500,2477,21.5279895278787,20.9326434965332,17.6803081026658,17.1829675294495,0.0381,0.089,2236078564.67,,1232910531.1,47693615.63,29004673.48,0.0381,0.089
3183300,856,21.5234057593205,22.6687498353339,-19.7045175304952,17.0103425433133,-0.5128,-0.569,2225852353.25,,6997017580.85,-361046577.13,24406072.77,-0.5128,-0.569
2214200,689,20.998692619867,20.9870710811115,18.2529657417495,17.7320757896459,0.1109,0.364,1317092667.59,,1301874623.93,84559479.3,50227627.89,0.1109,0.364
10156400,9300,23.2408614727082,23.0887470192362,20.7908629045615,21.1597301286138,0.1775,1.7244,12398749686.11,,10649161772.92,1069934110.51,1547226992.61,0.1775,1.7244
3721000,756,21.2404900317574,20.0143289976791,17.4209094987918,16.3306878682131,0.0246,0.1174,1677365142.72,,492167172.22,36796360.5,12368801.7,0.0246,0.1174
3009800,1091,21.1977370214952,21.056886563417,19.6798815134657,19.937522735261,0.3411,2.4113,1607164079.53,,1396013572.16,352260498.87,455780884.37,0.3411,2.4113
2294200,679,20.6788731821264,20.0578920745547,-17.8279692212818,18.2095317781228,-0.0665,-0.0688,956578278.65,,514081347.52,-55282624.97,80965344.72,-0.0665,-0.0688
2120100,2607,21.5540673870528,20.6606981811878,19.034477520154,19.0975515479886,0.099,0.384,2295157687.05,,939349508.26,184743238.71,196771073.59,0.099,0.384
1355400,1200,21.7824914066246,21.0202249311445,-19.1949971578482,-16.6381722367196,-0.2838,-0.4958,2884136561.37,,1345760248.92,-216910884.76,-16821564.74,-0.2838,-0.4958
1327000,849,20.6829674294555,19.826165840593,-19.7261317498931,18.1034263312514,-0.5235,-1.6771,960502775.16,,407750424.52,-368935263.85,72814548.21,-0.5235,-1.6771
4310800,536,23.0082361699904,20.8708862424011,19.4788428490741,-16.4733375081186,0.0318,0.0982,9825394730.14,,1159072835.12,288107101.47,-14265256.28,0.0318,0.0982
3260500,3265,22.4382691104089,21.3964749371363,-18.0075232939487,20.0232750072494,-0.0276,-0.1146,5556693701.96,,1960518737.45,-66155811.23,496589857.65,-0.0276,-0.1146
2218300,5294,22.5245048757749,21.541537829089,20.0411088332242,19.7825558116874,0.1072,0.2364,6057147858.2,,2266579783.89,505525395.34,390350578.17,0.1072,0.2364
1823000,1331,21.311340640577,20.558476718047,-19.4523376218144,-16.854164514549,-0.3215,-1.2307,1800518724.44,,848072527.7,-280571070.56,-20877122.8,-0.3215,-1.2307
1687700,1138,22.2433383565535,21.5835303466595,19.341523175427,-19.0281674939653,0.088,0.2686,4572556783.14,,2363785855.34,251140518.58,-183581174.22,0.088,0.2686
3336500,3422,23.1176864197162,21.8292343531844,19.3886668060068,19.382503371963,0.0555,0.265,10961844736.93,,3022150053.24,263263714.9,261646096.52,0.0555,0.265
1586900,1801,22.1686581374889,20.9081930502587,18.8625449445298,19.6985096804194,0.0515,0.3229,4243516550.17,,1203130865.03,155560447.59,358883966.25,0.0515,0.3229
1617400,1586,21.8755058086736,20.9009966032101,19.7816815144357,19.5002996528871,0.1502,0.3317,3165275101.51,,1194503677.25,390009444.88,294355757.38,0.1502,0.3317
2489600,1079,22.1003530639869,21.4180769232172,18.9663231253333,19.6389691834696,0.0797,0.1791,3963340487.18,,2003330581.54,172571659.46,338139531.54,0.0797,0.1791
747600,692,22.392409952989,19.8770740445238,-19.9974420979622,19.0543554814236,-0.262,-0.7225,5307623143.11,,429045719.95,-483925776.2,188452299.81,-0.262,-0.7225
4330000,1676,22.3842377739577,21.3244005283529,19.3453378661753,19.223368554277,0.0884,0.2757,5264425048.25,,1824187516.39,252100371.6,223153080.66,0.0884,0.2757
1209300,218,19.7913116425068,18.6605460183889,-17.7065944784848,-16.5896796657367,-0.1992,-0.1185,393783428.59,,127107789.21,-48963930.78,-16025306.16,-0.1992,-0.1185
924400,1227,21.6439546695609,21.1067936340046,18.0129132630669,17.8860566538281,0.0482,0.1823,2511019466.45,,1467452342.74,66513351.71,58588949.04,0.0482,0.1823
3190000,1533,23.1514843478923,21.6188170052746,-20.0935707709481,19.1785023315264,-0.2404,-0.3405,11338664370.07,,2448685055.24,-532754231.12,213362324.29,-0.2404,-0.3405
1601000,1651,22.6022416411279,21.5913217548718,19.0692344692058,19.0002523183789,0.033,0.0927,6546796225.98,,2382275010.61,191277243.31,178527341.01,0.033,0.0927
4610000,3392,23.1217258535406,22.2328850660439,-20.5781139998058,18.2997135405854,-0.6193,-4.9649,11006213936.23,,4525007475.06,-864890960.57,88606301.9,-0.6193,-4.9649
4294000,1335,21.2549914955307,20.8499470461546,-19.5711589272745,18.1692557541026,-2.9151,-0.5666,1701866616.82,,1135055114.98,-315970346.6,77769179.02,-2.9151,-0.5666
785200,173,20.8008756027633,19.1556828516619,-18.5829654995636,17.4752780824317,-0.1483,-0.3884,1080700849.96,,208548638.81,-117619512.18,38852309.61,-0.1483,-0.3884
1413000,7797,23.0053869899016,21.9339692080617,19.4993212136462,20.3061276889002,0.0443,0.3603,9797440253.69,,3355844226.52,294067889.01,658929883.78,0.0443,0.3603
2135200,1280,21.3212260051841,20.8897303632442,17.7380507448426,18.7602196056686,0.0415,0.0876,1818405772.85,,1181121636.37,50528634.07,140429986.48,0.0415,0.0876
2108200,802,22.6160638990328,20.6509489199723,17.9796481894741,18.5865090325806,0.023,0.0812,6637916021.79,,930236041.5,64337176.16,118037040.13,0.023,0.0812
10800000,4492,24.0555751271627,23.682626684316,21.4040951272845,21.851002602026,0.1818,1.3557,28002933994.86,,19285641347.02,1975515328.89,3088658224.59,0.1818,1.3557
2260000,476,20.5857043760261,19.4670633349266,17.0764837203011,15.1610528856582,0.0482,0.1541,871480786.34,,284733249.97,26074899.91,3840268.66,0.0482,0.1541
1142000,1455,22.1166080987332,20.878496766411,-20.9991960295121,18.9379105298261,-0.5652,-0.9208,4028291182.28,,1167927638.87,-1317755871.66,167737452.1,-0.5652,-0.9208
1869700,148,20.4413775936843,19.6563607711175,17.4497971923441,16.8497982873793,0.075,0.1131,754357984.41,,344071750.67,37874824.66,20786167.25,0.075,0.1131
2712500,1728,21.6988274066415,21.2432358791073,15.2386935183379,-18.799445067213,0.0046,0.0092,2652656444.26,,1681977260.54,4150309.71,-146047879.43,0.0046,0.0092
301700,119,21.8625078069782,21.0709103894448,19.551910010184,19.4832164402578,0.1626,1.9125,3124399079.17,,1415728942.98,309946422.6,289369923.67,0.1626,1.9125
2244800,520,21.0806360905723,19.8232020185628,17.4218815693729,17.7328748081142,0.0293,0.0879,1429565073.53,,406543713.95,36832146.55,50267776.73,0.0293,0.0879
1823000,408,21.4022759843074,19.6939283620438,-20.3819658623832,18.3023297273628,-0.3967,-1.8991,1971924850.84,,357243565.01,-710845640.61,88838416.03,-0.3967,-1.8991
1435000,1180,21.2755614735952,21.2884149364269,17.3410909003763,-18.0192547829953,0.0444,0.0777,1737236507.59,,1759710135.03,33973484.15,-66936487.7,0.0444,0.0777
4462000,8037,23.3827127186566,22.4278975512677,19.8431849971241,20.4807023650332,0.0761,0.427,14288383746.2,,5499359958.7,414749382.06,784613945.05,0.0761,0.427
3105000,3009,22.5191746033375,21.6563182534357,20.2471479061819,20.4646978866638,0.1157,0.6188,6024947504.49,,2542257374.57,621190220.49,772156561.01,0.1157,0.6188
5006100,988,20.8656809166467,20.3930212880474,18.614922995016,-17.6086813518461,0.1488,0.565,1153055159.01,,718747942.92,121439043.47,-44396950.91,0.1488,0.565
806700,1243,21.9964127977742,20.6945268673336,-21.0015549769229,18.7295947784058,-0.5496,-0.9203,3572076076.6,,971670066.78,-1320868057.76,136194528.51,-0.5496,-0.9203
2293800,1083,21.3531281329473,19.7430792625192,17.4094188923115,18.0579246404725,0.0251,0.1076,1877352042.58,,375241081.93,36375967.91,69575610.53,0.0251,0.1076
2265000,528,21.2110071282514,19.9714529104144,-17.1972276811438,18.724919765047,-0.0213,-0.0699,1628633453.83,,471510962.68,-29421247.67,135559303.27,-0.0213,-0.0699
2167100,1015,21.4078580635673,20.4848772529085,18.3664099296751,18.5502449579698,0.0671,0.1585,1982963071.1,,787896467.61,94717556.31,113833220.6,0.0671,0.1585
3245700,149,22.0731345215238,19.4640063230135,18.5572138776783,18.1311916821449,0.0317,0.1247,3856919024.49,,283864146.14,114629285.81,74864598.17,0.0317,0.1247
4910000,1364,21.6627737004094,22.0491081742319,-20.1655723479275,-16.1407022679084,-0.5401,-0.4491,2558721867.9,,3765355719.07,-572528084.41,-10228640.83,-0.5401,-0.4491
493200,1063,21.5465631916772,20.8684012675007,-19.1434770187939,17.8057191065569,-0.2748,-0.763,2277998837.55,,1156196143.95,-206018601,54066163.61,-0.2748,-0.763
5980000,1618,22.3639185165627,21.6447584902998,19.4332320960737,20.3927918423849,0.0657,0.6352,5158535284.56,,2513038687.41,275261495.37,718583048.24,0.0657,0.6352
4607200,1080,21.35973157843,19.9126231520815,17.9315520824886,-17.9903645775307,0.046,0.3189,1889790056.12,,444572254.53,61316043.18,-65030345.81,0.046,0.3189
2398900,4462,23.3360854834417,22.615423562225,-20.6912931999285,20.8284236586142,-0.1335,-0.3809,13637449477.74,,6633666880.42,-968533083.67,1110885918.39,-0.1335,-0.3809
1373300,786,22.7184456045927,20.7678034608797,-20.827808952723,18.8127274964472,-0.3835,-0.8883,7353524834.93,,1045544313.46,-1110203260.11,148000690.38,-0.3835,-0.8883
1473000,3138,22.0832010974378,21.4239912830328,19.0460325752629,20.0393584777985,0.0682,0.3306,3895941072.32,,2015214106.51,186890338.05,504641320.17,0.0682,0.3306
3060800,812,20.882602515708,20.0014472701676,17.3896697497769,18.0340109228552,0.0776,0.0516,1172732714.42,,485867868.88,35664621.1,67931535.35,0.0776,0.0516
1551800,362,21.3359322561138,19.6836736034,-20.2021779054517,-17.02738711984,-0.6527,-0.8845,1845345308.7,,353598838.31,-593874102.05,-24825629.37,-0.6527,-0.8845
1768600,3907,21.7307595725234,20.9878257530058,-17.4480389854782,18.8041856858062,-0.0327,-0.0479,2738728428.73,,1302857482.94,-37808291.39,146741880.42,-0.0327,-0.0479
1326000,347,21.2585011869527,19.6192530327806,17.434050541387,-17.3514393369572,0.0263,0.0777,1707850137.5,,331538013.69,37283094.13,-34326882,0.0263,0.0777
3507600,2419,22.3238960597808,21.5781568140062,19.5447770733148,19.3204214381163,0.1229,0.2409,4956154922.36,,2351118040.8,307743460.47,245896540.44,0.1229,0.2409
920600,956,21.7877849053302,20.5483898870633,19.1372806835335,18.5813127324762,0.0914,0.2364,2899444214.3,,839561161.97,204745987.52,117425275.08,0.0914,0.2364
2680000,398,21.3864274716819,20.7234771289027,18.8666302429751,18.6205079496861,0.0934,0.5409,1940919121.28,,1000211314.28,156197258.34,122119172.5,0.0934,0.5409
1852100,894,21.206175109474,19.8127955317277,18.0911571992951,18.5741072109723,0.0503,0.2674,1620782848.81,,402334959.3,71926635.01,116582205.76,0.0503,0.2674
1572000,1595,21.9938024561766,20.9329556229667,-20.1416601676847,17.4294656062717,-0.2191,-0.7162,3562763897.1,,1233295415.13,-559000076.34,37112544.84,-0.2191,-0.7162
6089000,5815,23.33449174872,22.676235313845,20.5913608326351,16.8922794105226,0.1096,1.2289,13615732311.29,,7049590125.44,876424247.65,21688211.25,0.1096,1.2289
1523600,174,22.4434027465669,19.0723836500098,-20.1889386216965,16.8543662269827,-5.1,-0.6614,5585293092.29,,191880559.41,-586063452.09,20881334.4,-5.1,-0.6614
3212800,6446,21.6596848016544,21.5182471359689,16.631969559779,18.0437204413214,0.0098,0.019,2550830429.31,,2214399584.98,16717548.93,68594330.35,0.0098,0.019
2470500,1449,21.2392215153336,20.5931448233913,16.6182260758398,19.0698839571712,0.017,0.0245,1675238726.47,,877989175.9,16489363.19,191401515.93,0.017,0.0245
1643100,102,20.6256743511482,18.9111566511669,14.7367545820067,16.4316641728497,0.0169,0.008,907019358.37,,163309323.59,2512413.95,13682992.18,0.0169,0.008
1899100,725,20.8384996480002,19.9457160984345,18.7295642823692,18.7408061523123,0.1428,0.4729,1122135774.65,,459530603.11,136190375.18,137730047.85,0.1428,0.4729
8289700,1377,22.5510238260911,21.3050310201554,19.5598703286605,19.988648578885,0.0565,0.1133,6219925872.93,,1789193899.97,312423541.08,479689020.95,0.0565,0.1133
5096400,2817,23.0744664479306,22.0610734013721,20.5628894787496,20.6765314707096,0.1622,0.6625,10498166375.24,,3810679670.46,851823138.01,954340869.08,0.1622,0.6625
2804500,578,21.9451922281464,20.5000961605784,17.2355841634336,19.2556034700967,0.0156,0.0371,3393719071.2,,799979100.23,30571665.18,230463595.33,0.0156,0.0371
2479900,1306,22.0357097072441,20.4204259809521,-15.8373264070876,18.2714563119335,-0.0052,-0.0092,3715242196.65,,738717388.06,-7552025.83,86137577.29,-0.0052,-0.0092
3630000,3774,22.0710197519277,21.5687881218291,17.6531570360733,19.7538542777632,0.0214,0.0666,3848771147.88,,2329193999.76,46416104.47,379306171.68,0.0214,0.0666
1658900,2386,21.8205804646633,21.5400788719184,19.0990832198563,18.9391703912388,0.1045,0.3278,2996109541.94,,2263275352.16,197072693.24,167948911.22,0.1045,0.3278
2483300,581,20.4255220851155,19.8289296739079,16.8251679095184,15.2809070229902,0.0319,0.2284,742491577.48,,408878937.52,20280449.67,4329259.3,0.0319,0.2284
2448200,2239,21.8055915719741,21.336250585377,17.4211212647048,18.2611740312885,0.0263,0.079,2951536065.57,,1845932829.62,36804153.54,85256424.44,0.0263,0.079
4811600,3369,23.124266384811,21.6956090633854,16.7191135216788,-18.5177523698629,0.0029,0.0147,11034211115.7,,2644133008.31,18239744.26,-110193929.82,0.0029,0.0147
2114700,3564,22.6205347466774,21.7520327553895,-20.9437313428801,18.9260004490085,-0.3014,-0.7113,6667659572.9,,2797614020.7,-1246656921.73,165751535.18,-0.3014,-0.7113
2149000,745,21.6960525538334,20.6120467937245,-20.4014251184075,15.6679546958334,-2.6975,-0.7207,2645305916.11,,894742740.13,-724813630.51,6375382.81,-2.6975,-0.7207
1156400,1276,20.9777006965591,19.9801030812416,17.2609804622217,15.4309533489729,0.0314,0.1237,1289732534.93,,475607304.54,31358015.25,5030114.72,0.0314,0.1237
939400,2558,21.8493515722263,21.0542080915992,17.5482241336655,17.7061486800291,0.0266,0.1849,3083562965.19,,1392279392.33,41792361.17,48942107.6,0.0266,0.1849
2201700,1634,22.8616781093691,21.2501609257745,17.799469345334,19.3120027151028,0.0147,0.061,8485953544.73,,1693665455.5,53729316.7,243835095.12,0.0147,0.061
4850200,357,20.5858460617226,19.1803849000589,-15.4115546624774,16.8188941960297,-0.0061,-0.0147,871604271.45,,213764371.81,-4933477.45,20153614.22,-0.0061,-0.0147
2478500,1138,21.92089877886,21.1696323437374,17.6011629195292,19.5508077776514,0.0246,0.1182,3312267307.04,,1562624073.93,44064407.11,309604977.78,0.0246,0.1182
1339600,178,21.077889688686,19.6410870249138,-21.2546321043311,18.3398148363511,-5.5887,-2.1101,1425644299.79,,338856416.31,-1701255090.83,92231735.89,-5.5887,-2.1101
1519600,1014,21.9303559140819,21.5863600761796,16.6500663757933,18.9226449170425,0.0116,0.0207,3343740455.19,,2370484202.74,17022837.38,165196282.71,0.0116,0.0207
1692500,6128,21.0835074621178,20.5609316743664,-20.4826251981512,-18.1484603894917,-1.5584,-2.3041,1433675784.87,,850157066.39,-786124078.13,-76168640.16,-1.5584,-2.3041
4200000,10972,22.187418771219,21.6316827248146,18.9397758316762,18.9697921105577,0.0586,0.211,4323879078.85,,2480392683.76,168050625.07,173171347.55,0.0586,0.211
1240500,1460,21.6571983467939,21.221899239441,-20.4283466589334,-18.6750598789629,-1.0712,-3.5098,2544495783.26,,1646469671.19,-744591764.42,-128966066.71,-1.0712,-3.5098
1656000,1215,21.4578702984646,20.616110416989,18.6677427967981,18.9856629732064,0.0844,0.2965,2084657267.24,,898386035.02,128025855.4,175941651.63,0.0844,0.2965
1204900,602,21.4997164398025,21.2762241049684,-18.3802239505506,18.0787961705249,-0.1182,-0.083,2173743079.16,,1738388036.48,-96035065.71,71043020.25,-0.1182,-0.083
664700,269,19.9855240660671,19.1023008841197,-20.2007056915992,-17.7540300564994,-10.9901,-1.1953,478192565.52,,197707828.28,-593000435.64,-51342532.31,-10.9901,-1.1953
1314200,306,20.1411594342137,18.820754007423,15.5669095945388,17.1194165015922,0.0114,0.0131,558720236.36,,149193399.79,5762659.21,27218746.45,0.0114,0.0131
3487100,6032,23.6939909065547,21.8840007635768,21.4308092591848,20.7219400550358,0.1136,2.3255,19506057719.48,,3192278504.71,2029000733.27,998675096.55,0.1136,2.3255
2920900,5577,21.4375899435996,21.1620624336598,19.287437502946,18.766599252232,0.172,0.3298,2042805496.9,,1550839809.39,237918206.63,141328743.99,0.172,0.3298
1833100,2189,22.3810126143593,21.382951378112,18.4892743151562,20.0200103474384,0.0299,0.2496,5247473787.23,,1934184017.51,107100083.51,494971304.15,0.0299,0.2496
1326000,872,21.1254657549987,20.2275001806637,17.8522754764651,17.8610133662112,0.1016,0.1188,1495110202.32,,609104364.13,56642802,57139909.23,0.1016,0.1188
1687900,2425,21.6440527281664,20.7755691687854,18.4893277952904,18.5111539778447,0.0528,0.2792,2511265705.59,,1053695313.38,107105811.39,109469220.66,0.0528,0.2792
2164900,1459,21.7768162628375,20.2782645433268,16.7546135047459,-16.7762009649306,0.0087,0.013,2867815029.01,,640823447.05,18898885.4,-19311299.81,0.0087,0.013
5170300,1547,21.634360138384,20.0977025275038,-20.6404875789872,-17.4862744267362,-1.1132,-1.8015,2487042619.13,,534959995.61,-920555250.39,-39281900.62,-1.1132,-1.8015
1655100,566,20.0034490746342,19.1398295762297,17.7346411217505,16.8655128481189,0.1178,0.3641,486841455.49,,205268528.74,50356643.85,21115392.78,0.1178,0.3641
2929100,936,23.4456186232396,21.6561362754201,19.0789273005853,-19.8949217151284,0.0352,0.1204,15216080348.15,,2541794781.71,193140275.82,-436771928.96,0.0352,0.1204
1840000,975,21.3492053558925,19.7893646553071,-18.422726483799,17.3454770605729,-0.1022,-0.2457,1870002034.71,,393017483.18,-100204783.38,34122824.57,-0.1022,-0.2457
2210000,1359,21.1962372624874,20.2710364932155,19.4129110041738,19.3615536662425,0.1765,0.5152,1604755527.3,,636208242.62,269724332.37,256221705.88,0.1765,0.5152
3268700,4505,22.6557905151441,21.9975703657771,19.118724966406,20.6473620339287,0.0699,0.3799,6906926013.24,,3576213391.72,200981810.4,926905367.77,0.0699,0.3799
2472400,1686,21.0174783172204,20.3744192442376,18.1939848521663,19.129700533314,0.1013,0.1257,1342069036.57,,705501351.02,79716316.93,203199849.56,0.1013,0.1257
2302800,1039,21.7977215799178,20.8158278413919,19.5251852005882,18.9728570190382,0.1249,0.5983,2928398665.18,,1096981157.16,301772868.28,173702916.07,0.1249,0.5983
600000,533,22.1149355397338,19.8406453393403,17.8120395853661,16.8291257030463,0.9174,0.1245,4021559258.95,,413697396.97,54408969.86,20360874.55,0.9174,0.1245
3653700,2635,22.226662819151,21.4517200349222,19.5937621557966,20.03883022538,0.0952,0.5955,4496939175.86,,2071875421.8,323193623.71,504374812.57,0.0952,0.5955
3472100,731,21.4064076883976,20.698871971985,17.8793246548364,19.1082850840148,0.0398,0.08,1980089115.36,,975901260.74,58195852.94,198894498.54,0.0398,0.08
1269000,1080,21.7176782982788,20.6879660169283,18.2250425382227,19.4566401959286,0.0377,0.1358,2703135677.89,,965315951.82,82230968.78,281780849.1,0.0377,0.1358
2427800,1777,21.9011293215868,21.4196432115875,-20.5201891603036,18.9946266023317,-0.5064,-1.553,3247428604.75,,2006470833.56,-816215654.35,177525816.67,-0.5064,-1.553
1621600,634,21.8317301341392,19.4373706223012,-20.1017987390718,-18.0987472249637,-2.6421,-0.4492,3029702097.99,,276403032.8,-537155799.1,-72474637.06,-2.6421,-0.4492
2088000,987,21.9867880632742,21.0301247890875,18.6456559713632,-19.8913790669514,0.1221,0.2354,3537860713.77,,1359149249.46,125229169.33,-435227337.27,0.1221,0.2354
2140700,783,21.8109114112501,20.2660157353339,-19.8708727612748,-16.1963173147683,-0.8281,-0.4455,2967279602.47,,633022000.44,-426393318.56,-10813623.31,-0.8281,-0.4455
2025700,533,20.6577350015051,19.8680945243621,18.6593107890528,18.4909016762239,0.156,0.7568,936570166.76,,425210340.96,126950878.87,107274515.91,0.156,0.7568
4172632,2771,22.1310312031939,21.6852840409369,19.7608491309547,20.0175354854915,0.1271,0.8091,4086812663.02,,2616972732.16,381968663.68,493747833.09,0.1271,0.8091
1849400,541,21.8945692600149,20.714657152293,16.4616743098973,-15.7698177642752,0.0092,0.0573,3226194996.19,,991428263.97,14099844.26,-7059026.88,0.0092,0.0573
1975500,2454,21.6270101519917,21.2391158618307,-18.0457516644251,19.1162622053451,-0.0376,-0.0967,2468829903.32,,1675061740.98,-68733802.34,200487449.22,-0.0376,-0.0967
2475500,1696,23.3108243083383,22.1513767835521,19.9895726897045,20.8815989326376,0.0791,0.2075,13297266281.97,,4170812857.23,480132511.65,1171556370.1,0.0791,0.2075
2700000,3207,21.8262826342231,20.5462548008911,-17.5876446796505,18.7634216800135,-0.0156,-0.0578,3013242668.14,,837770538.79,-43472742.03,140880374.44,-0.0156,-0.0578
3062700,1103,21.6123524270443,20.277506374607,19.3141720542486,18.6310481025072,0.1197,0.8618,2432906395.28,,640337778.89,244364630.3,123413134.54,0.1197,0.8618
1778000,3233,20.5781539956316,20.3091870024761,18.0039853159014,18.1278522062038,0.1285,0.4675,864925553.29,,660948843.66,65922166.98,74615006.63,0.1285,0.4675
2510100,2825,22.2649013614118,21.3728604540403,19.1254453218199,19.8162472518026,0.062,0.4129,4672225564.65,,1914764458.88,202337028.27,403726106.5,0.062,0.4129
2451400,1185,23.3293916318194,22.7349840580519,20.597062542457,21.0936486333146,0.0953,0.5712,13546467264.87,,7476151999.93,881435637.56,1448288908.3,0.0953,0.5712
1119000,269,21.8246434205963,20.590193586123,18.972520890763,19.6023453862089,0.0843,0.5414,3008307365.81,,875401841.32,173644539.42,325979608.32,0.0843,0.5414
3250000,831,22.0681206441377,21.1206648777089,-19.7265129549013,18.4859333675581,-0.3682,-1.1079,3837629303.97,,1487949564.13,-369075930.63,106742864.8,-0.3682,-1.1079
3096800,967,21.4404626058253,20.6162258038328,17.9800559360147,17.7342740350859,0.0337,0.154,2048682223.97,,898489702.93,64363414.77,50338161.99,0.0337,0.154
1470000,320,21.2749260880015,20.2854214567448,18.021182380615,18.4286760924981,0.0541,0.2307,1736133043.14,,645426216.14,67065638.75,100802739.67,0.0541,0.2307
2936400,3180,23.4207349396882,22.0763247857619,19.7063628174664,20.5820453001549,0.0862,0.5175,14842120268.09,,3869243263.66,361713426.75,868297798.97,0.0862,0.5175
2208700,2071,21.4751395241331,21.2192506909943,-18.0880709797116,-17.1558900559695,-0.0603,-0.2248,2120970330.82,,1642114686.24,-71704995.81,-28229837.84,-0.0603,-0.2248
1526000,1615,21.6358800275899,20.9957155355241,19.4871986148529,19.6733108262759,0.1954,0.527,2490825522.43,,1313177402.56,290524542.65,349953492.93,0.1954,0.527
3051100,1814,22.2672124419614,20.9176015671999,18.0095725858952,17.306111009792,0.0457,0.1892,4683035941.29,,1214503960.24,66291522.81,32805640,0.0457,0.1892
1819200,86,21.2243635624097,20.6076659621504,-18.5110490807587,17.0916510820017,-0.2539,-0.285,1650532107.74,,890831596.17,-109457738.26,26473401.82,-0.2539,-0.285
2941200,2815,22.9971107523686,22.3495502269095,18.8045288338522,-19.010347573958,0.0331,0.1886,9716688930.43,,5084945898.24,146792243.25,-180338748.07,0.0331,0.1886
2480800,2504,21.1968368309981,20.587960581603,19.4635642981253,19.2941917006454,0.206,1.4289,1605717976.68,,873449245.94,283738698.85,239530592.29,0.206,1.4289
3369800,1392,21.6421118322405,20.5765951022126,19.2938629192813,19.0568916337483,0.1147,0.7085,2506396327.22,,863578276.94,239451852.04,188930850.13,0.1147,0.7085
3250900,1584,21.4280689175986,20.6584455858227,19.4670943307911,19.2778460867963,0.1721,1.0316,2023448189.59,,937235915.34,284742075.66,235647142.87,0.1721,1.0316
1318400,2031,21.3558475294527,20.9242778936527,19.1234803393097,19.6267820036293,0.1361,0.4675,1882464255.08,,1222639512.74,201939829.92,334043574.04,0.1361,0.4675
1822300,334,20.0641644827454,20.0029617296236,17.035464190589,15.3730648249458,0.0522,0.1267,517316009.53,,486604253.54,25026959.72,4747196.66,0.0522,0.1267
2872600,1098,20.8906507510864,20.5997377410142,18.6250655395612,19.3851511951981,0.1808,0.5056,1182209226.79,,883796809.8,122677011.84,262339807.14,0.1808,0.5056
1984100,505,21.9544232108294,20.2369611701445,19.4222851510924,19.8475698316011,0.0936,0.4941,3425191470.28,,614894440.85,272264655.97,416571982.43,0.0936,0.4941
3019300,1854,21.4870021944848,20.6596763106934,19.1077280577954,19.0469118244527,0.1317,0.3297,2146280529.14,,938390104.99,198783739.94,187054733.49,0.1317,0.3297
2726200,715,20.4350928024458,19.3779922389558,17.0291049618491,18.3909183867039,0.0513,0.1097,749631868.84,,260468434.47,24868312.53,97067618.03,0.0513,0.1097
532500,651,21.1576302989693,20.6499403047221,-17.936063568845,-16.8486431093573,-0.0809,-0.2769,1543981488.2,,929298264.25,-61593294.61,-20762169.39,-0.0809,-0.2769
5404800,907,22.1004354530245,20.5585309164238,18.6168823871145,18.6281711983503,0.0355,0.2066,3963667036.44,,848118493.1,121677223.44,123058597.01,0.0355,0.2066
1389200,1470,21.7113609400401,21.3901552273336,18.2587791178836,18.8982019661544,0.0587,0.2788,2686112827.78,,1948167895.94,85052486.99,161207347.36,0.0587,0.2788
